SurveyResponseID,AnswerNumber,TripID,SpendType,ImputedSpendAmt,NonImputedSpendAmt,IndivOrTotalCosts,NoPeople,NoChildren,TripYear,TripQtr,TripType,POV,NoNightsOnTrip,ImputedSpendAccom,ImputedSpendTrnsport,SmoothedTripWeight,ExpenditureWeight,RespondentWeight
2788338,33,16926402,Alcohol,2.62019230769231,0,Individual,1,0,2010,3,Day Trip,Hospital/Medical Treatment,NA,NA,17.4611496231505,5233.30645447237,5233.30645447237,100.364781318648
2788653,33,16957901,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,21.3900714177067,14910.2985011444,14910.2985011444,285.950930158933
2788798,33,16972401,Alcohol,2.62019230769231,50,Total,2,0,2010,3,Day Trip,Visiting friends,NA,NA,12.9631384776427,5199.26895878145,5199.26895878145,99.7120074286854
2789145,33,17007101,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Education Or Study,NA,NA,21.4863289386811,15424.4392154998,15424.4392154998,295.811163036982
2789212,33,17013801,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Sightseeing,NA,NA,11.0554635194505,9834.53650132466,9834.53650132466,188.607549340473
2789238,33,17016401,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,14.4551343818487,22215.3796165667,22215.3796165667,426.048376208128
2789415,33,17034101,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,24.2266072331157,6302.1232320888,6302.1232320888,120.86263732773
2789518,33,17044401,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,20.1795351491012,7192.13366652853,7192.13366652853,137.931330590958
2789559,33,17048501,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,64.2931745282985,8646.05849932004,8646.05849932004,165.814820534905
2789739,33,17066501,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Education Or Study,NA,NA,13.1070577339948,10871.1361663468,10871.1361663468,208.48754291624
2789836,33,17076201,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,19.365609309154,7717.77224009667,7717.77224009667,148.012070358018
2789865,33,17079101,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,20.9405267267087,8721.93737247013,8721.93737247013,167.270031800797
2790051,33,17097701,Alcohol,1.62373737373737,0,Individual,1,0,2010,3,Day Trip,Sightseeing,NA,NA,32.0883215136507,6009.03005465402,6009.03005465402,115.241672281036
2790061,33,17098701,Alcohol,3.56153846153846,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,58.1754441014182,22585.0559673856,22585.0559673856,433.138059648492
2790106,33,17103201,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Hospital/Medical Treatment,NA,NA,65.7950806603663,21454.8438075612,21454.8438075612,411.462757953229
2787155,34,16808101,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,11.8488274276858,10025.6161359947,10025.6161359947,192.272090279351
2787322,34,16824801,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,19.519046904368,6353.68565902767,6353.68565902767,121.851505789572
2787425,34,16835101,Alcohol,7.35297397769517,11,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,32.6630082399667,6397.03335340302,6397.03335340302,122.682831435126
2787460,34,16838601,Alcohol,1.70666666666667,11,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,10.2148886860818,8740.18048943904,8740.18048943904,167.619899797461
2787483,34,16840901,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Publicised special event,NA,NA,30.572459376966,3366.01225390894,3366.01225390894,64.5536596640071
2787512,34,16843801,Alcohol,2.62019230769231,20,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,157.700781503334,4535.58713077009,4535.58713077009,86.9838627818921
2787531,34,16845701,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,16.3375599304106,10535.3585210072,10535.3585210072,202.047971635755
2787640,34,16856601,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,11.9177499898262,10693.8952926409,10693.8952926409,205.088402872564
2787650,34,16857601,Alcohol,3.56153846153846,37,Total,2,0,2010,3,Day Trip,Visiting friends,NA,NA,14.9562817325196,12827.4953494059,12827.4953494059,246.006760125592
2787817,34,16874301,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,14.7587159446521,16420.1854924341,16420.1854924341,314.907666978189
2787862,34,16878802,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Conference Or Convention,NA,NA,16.7095085799209,10306.2595169333,10306.2595169333,197.654292105569
2787897,34,16882301,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,165.001912138203,8055.63656759489,8055.63656759489,154.49166020045
2787939,34,16886501,Alcohol,7.35297397769517,10,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,15.3165946202604,8171.82272189348,8171.82272189348,156.719887817135
2788058,34,16898401,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,55.1105040308496,9533.99261744271,9533.99261744271,182.843694033148
2788331,34,16925701,Alcohol,2.62019230769231,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,48.2082081592473,7954.16050934778,7954.16050934778,152.545544014889
2788633,34,16955901,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,11.4261248872067,10124.5643492998,10124.5643492998,194.169727246846
2788646,34,16957201,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,14.7002823067656,12509.8564729311,12509.8564729311,239.915055645255
2788652,34,16957801,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,13.0439176818954,25568.6845786524,25568.6845786524,490.358334385115
2788688,34,16961401,Alcohol,2.62019230769231,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,14.7018228006294,6570.11228761962,6570.11228761962,126.002153461198
2788768,34,16969401,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,12.6097843098024,5686.33823063742,5686.33823063742,109.05306195743
2788855,34,16978101,Alcohol,5.50458468176915,60,Total,2,0,2010,3,Day Trip,Recreation,NA,NA,29.2482075226173,8441.46164474968,8441.46164474968,161.891045241775
2789015,34,16994101,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,50.42804827859,3419.62947383675,3419.62947383675,65.5819351146773
2789051,34,16997701,Alcohol,2.42863720073665,5,Individual,1,0,2010,3,Day Trip,Attending wedding/Family Occasion/Funeral,NA,NA,22.0748198427058,25513.8452960413,25513.8452960413,489.30662211586
2789070,34,16999601,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,67.7456684239671,15244.5744882164,15244.5744882164,292.361702513739
2789118,34,17004401,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,65.5964505706093,3738.99448143685,3738.99448143685,71.7067434796108
2789285,34,17021101,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,21.0835408354306,8273.55513961754,8273.55513961754,158.670920485816
2789301,34,17022701,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,85.0136956237786,7156.2789372883,7156.2789372883,137.243705646625
2789346,34,17027201,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,13.4956349068797,9859.48624375067,9859.48624375067,189.086037551383
2789353,34,17027901,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,10.1618988582004,21452.1627463765,21452.1627463765,411.411340341467
2789562,34,17048801,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,10.9280695670886,8721.93737247013,8721.93737247013,167.270031800797
2789658,34,17058401,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,56.240798290359,6871.51156488594,6871.51156488594,131.782413573155
2789838,34,17076401,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,11.6999130616684,12077.0454169656,12077.0454169656,231.614569640437
2789915,34,17084101,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,18.217739146917,19725.484381144,19725.484381144,378.296960734268
2790201,34,17112701,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,45.0052329553997,3417.87880709493,3417.87880709493,65.5483606840123
2790320,34,17124601,Alcohol,7.35297397769517,100,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,216.972589910642,9086.38689432693,9086.38689432693,174.259474685722
2790612,34,17153801,Alcohol,1.72631578947368,40,Total,2,0,2010,3,Day Trip,Visiting relatives,NA,NA,28.088728203067,51052.637917045,51052.637917045,979.091686080315
2790651,34,17157701,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,19.8761786654058,8016.96987559722,8016.96987559722,153.750107203234
2790657,34,17158301,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Care of Invalids/Friends/Family Members,NA,NA,32.1684328981556,8332.89000423353,8332.89000423353,159.808849396259
2790670,34,17159601,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,28.7639327157952,9437.53369213408,9437.53369213408,180.993796835448
2790725,34,17165101,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,22.0403464739281,8272.3625732253,8272.3625732253,172.322516928494
2787301,34,16822701,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,27.5709745391791,15415.7935247629,15415.7935247629,295.645355269426
2787369,34,16829501,Alcohol,1.62373737373737,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,18.5667060609421,8535.99709221153,8535.99709221153,163.704053823235
2787468,34,16839401,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,10.7677535779315,17307.7313659416,17307.7313659416,331.92909468929
2787555,34,16848101,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,21.9279140138178,5608.53262384321,5608.53262384321,107.560899635349
2787565,34,16849101,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,24.4926844600092,4708.28892684956,4708.28892684956,90.2959520217725
2787635,34,16856101,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,39.0587103328801,31164.5515256706,31164.5515256706,597.6763306293
2787696,34,16862201,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,22.5779978852463,20645.2183802508,20645.2183802508,395.935694963714
2787783,34,16870901,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,31.8363902241448,14379.4076796683,14379.4076796683,275.769462349804
2787815,34,16874101,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Attending wedding/Family Occasion/Funeral,NA,NA,38.8545184951245,11927.0830764636,11927.0830764636,228.738579548617
2787841,34,16876701,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,12.0287953538546,9487.04518612885,9487.04518612885,181.943332336718
2787902,34,16882801,Alcohol,1.72631578947368,50,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,35.3634601784599,6784.11954395248,6784.11954395248,130.106402212787
2788259,34,16918501,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,13.6643520021442,8273.55513961754,8273.55513961754,158.670920485816
2788413,34,16933901,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,17.713979926636,8908.88008262988,8908.88008262988,170.855234461395
2788445,34,16937101,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,10.548099843289,20950.8218130611,20950.8218130611,401.79658271624
2788792,34,16971801,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,9.56230736370196,13292.603255871,13292.603255871,254.926637783827
2788988,34,16991401,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,38.4288282650075,17586.6543954103,17586.6543954103,337.278303473621
2789152,34,17007801,Alcohol,7.35297397769517,30,Total,2,0,2010,3,Day Trip,Recreation,NA,NA,10.5060363879379,24396.4700567268,24396.4700567268,467.877507937227
2789200,34,17012601,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,17.9848918616385,14202.3291492511,42428.694096801,813.700982678376
2789383,34,17030901,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,17.6381018731309,12423.3733040508,12423.3733040508,238.256474324261
2789502,34,17042801,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,12.1877439063574,8699.65423083876,8699.65423083876,166.8426838791
2789509,34,17043501,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,34.6075226080324,15787.7481354992,15787.7481354992,302.778731365738
2789721,34,17064701,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,40.8013364817062,12479.272675579,12479.272675579,239.328517065899
2790045,34,17097101,Alcohol,7.35297397769517,30,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,343.557852031005,8273.55513961754,8273.55513961754,158.670920485816
2790248,34,17117401,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,32.0285459062779,8273.55513961754,8273.55513961754,158.670920485816
2790389,34,17131501,Alcohol,5.50458468176915,18,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,38.1657680003184,10331.0530512463,10331.0530512463,198.12978454445
2790463,34,17138901,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,73.8820809295934,11210.8564523113,11210.8564523113,215.002726482683
2790726,34,17165201,Alcohol,2.42863720073665,100,Total,4,0,2010,3,Day Trip,Recreation,NA,NA,40.0718807442446,22644.5259074252,22644.5259074252,443.377009484538
2790816,34,17174201,Alcohol,1.62373737373737,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,19.8926709281657,7434.25548810407,7434.25548810407,96.6884020346697
2787331,34,16825701,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,51.3311744690896,8591.6333726189,8591.6333726189,164.771050981732
2787389,34,16831501,Alcohol,3.47222222222222,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,8.66618428564618,2115.36859201505,2115.36859201505,40.5687127235763
2787408,34,16833401,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,33.0004015009407,27664.4399822102,27664.4399822102,530.550903768414
2787511,34,16843701,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,56.240798290359,8740.18048943904,8740.18048943904,167.619899797461
2787540,34,16846601,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,14.4930743840887,7509.3567541768,7509.3567541768,144.015061039007
2787559,34,16848501,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,17.794113054664,9387.16992836841,9387.16992836841,180.027916434463
2787768,34,16869401,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,36.0492775633952,6537.78089676986,6537.78089676986,125.382099390107
2787986,34,16891201,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,311.827862233362,6222.77657075342,6222.77657075342,119.340920534997
2788195,34,16912101,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,38.3781078860035,29929.1535880788,29929.1535880788,573.983767442607
2788597,34,16952301,Alcohol,5.50458468176915,30,Total,4,0,2010,3,Day Trip,Visiting relatives,NA,NA,33.1663337515061,20589.7100704657,20589.7100704657,394.871152036329
2788777,34,16970301,Alcohol,7.35297397769517,30,Total,2,0,2010,3,Day Trip,Participating in sports activity,NA,NA,11.6450713440908,7861.82291668672,7861.82291668672,150.774686073444
2789201,34,17012701,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,19.8784191485287,14407.4044033798,14407.4044033798,276.306385818243
2789262,34,17018801,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,10.8413388003537,11323.1847508313,11323.1847508313,217.156967824161
2789474,34,17040001,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Attending wedding/Family Occasion/Funeral,NA,NA,187.451193711888,19644.3804593,19644.3804593,376.741543055068
2789593,34,17051901,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,65.7795605783297,7585.93641033922,7585.93641033922,145.483711979108
2789696,34,17062201,Alcohol,1.72631578947368,32,Total,4,0,2010,3,Day Trip,Participating in sports activity,NA,NA,17.794113054664,7337.63006263689,7337.63006263689,140.721672434132
2789879,34,17080501,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Hospital/Medical Treatment,NA,NA,26.7731284241554,3194.55836328554,3194.55836328554,61.265502857531
2789921,34,17084701,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,28.9430894275559,10331.0530512463,10331.0530512463,198.12978454445
2790036,34,17096201,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Publicised special event,NA,NA,32.0124455262551,15911.1771504467,15911.1771504467,305.145863159253
2790213,34,17113901,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,29.1428650369468,22048.6861841589,22048.6861841589,422.851515860582
2790245,34,17117101,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,171.257518316736,6264.78681979567,6264.78681979567,120.146596544026
2790300,34,17122601,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,15.1300920749936,4557.73944180233,4557.73944180233,87.4087016236064
2790361,34,17128701,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,15.5582828566785,7368.45963970643,7368.45963970643,141.31292459711
2790428,34,17135401,Alcohol,1.42702936096718,10,Total,2,0,2010,3,Day Trip,Visiting relatives,NA,NA,21.9279140138178,22606.3383258021,22606.3383258021,433.546214467437
2790653,34,17157901,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,10.0626767473566,11045.8496181961,11045.8496181961,211.838211855815
2790666,34,17159201,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,47.2220063620636,10150.7220533192,10150.7220533192,194.671381844477
2790750,34,17167601,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Attending wedding/Family Occasion/Funeral,NA,NA,24.6577652874507,9809.556291184,9809.556291184,196.242768811761
2787842,35,16876801,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Care of Invalids/Friends/Family Members,NA,NA,13.0011857429638,14944.8628754354,14944.8628754354,286.613808569994
2788215,35,16914101,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,44.7039282341947,7534.81178094221,7534.81178094221,144.503239634508
2788234,35,16916001,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,176.086127063309,8132.34191016743,8132.34191016743,155.962721564855
2788411,35,16933701,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,19.3199770687874,20322.6011095402,20322.6011095402,389.748514429538
2788601,35,16952701,Alcohol,3.56153846153846,15,Total,2,0,2010,3,Day Trip,Recreation,NA,NA,11.0064081734898,9036.10554139349,9036.10554139349,173.29517476645
2788948,35,16987401,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,75.7511137211053,7513.6140352706,7513.6140352706,144.096707525738
2789455,35,17038101,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,23.140513544545,2925.68615008568,2925.68615008568,56.109049453698
2789902,35,17082801,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,34.3386764285415,10269.8608737286,10269.8608737286,196.95623593452
2790439,35,17136501,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,20.6752994057221,5167.32911197512,5167.32911197512,99.0994624214406
2790464,35,17139001,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,48.1704053420913,8591.6333726189,8591.6333726189,164.771050981732
2790596,35,17152202,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,12.1098695004383,16299.2630291223,16299.2630291223,312.588606037962
2787985,35,16891101,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,85.748044956485,6655.82304547136,6655.82304547136,127.645921419999
2788226,35,16915201,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,29.0674749538377,6222.77657075342,6222.77657075342,119.340920534997
2788715,35,16964101,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,9.89738375008708,10331.0530512463,10331.0530512463,198.12978454445
2788837,35,16976301,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,16.3871641342774,3738.99448143685,3738.99448143685,71.7067434796108
2788872,35,16979801,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,56.240798290359,7854.37899356936,7854.37899356936,150.63192590407
2790508,35,17143401,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Conference Or Convention,NA,NA,43.3571611633107,7604.17055215578,7604.17055215578,145.833407849563
2787361,35,16828701,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Hospital/Medical Treatment,NA,NA,528.257854493765,8024.99791218383,8024.99791218383,153.904069548731
2787911,35,16883701,Alcohol,1.77022573735376,10,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,325.991957669292,11576.024834695,11576.024834695,222.005955733877
2787975,35,16890101,Alcohol,1.77022573735376,28,Total,2,0,2010,3,Day Trip,Personal Business,NA,NA,62.112635735635,8332.89000423353,8332.89000423353,159.808849396259
2788258,35,16918401,Alcohol,2.62019230769231,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,12.623018833337,7854.37899356936,7854.37899356936,150.63192590407
2788672,35,16959801,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,8.28922790113374,38711.176346784,38711.176346784,742.406121719145
2788785,35,16971101,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Attending wedding/Family Occasion/Funeral,NA,NA,29.6019935300016,10320.521707627,10320.521707627,197.927813570929
2788865,35,16979101,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,113.631388209207,1790.95614703431,1790.95614703431,34.3471041896991
2789745,35,17067101,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,12.7226805844809,6843.51323311658,6843.51323311658,131.245459265249
2789935,35,17086101,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Conference Or Convention,NA,NA,17.3421740696424,8487.9874824618,8487.9874824618,162.783321581459
2789945,35,17087101,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,300.671507712409,6914.15904475177,6914.15904475177,132.600310447294
2790157,35,17108301,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Education Or Study,NA,NA,22.7301737146845,8678.85361768253,8678.85361768253,166.44376801035
2787354,67,16828002,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,23.7503234443724,10214.3507445192,10214.3507445192,195.891658114066
2787547,67,16847302,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,9.03439701357884,2942.35535531364,2942.35535531364,56.4287328416315
2788469,67,16939502,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Health Treatment,NA,NA,40.7384544392228,11945.5542598859,11945.5542598859,229.092821422469
2788810,67,16973602,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,13.9057906347352,3262.98497211829,3262.98497211829,62.5777939858301
2790150,67,17107602,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,35.5061210259771,3548.54206994688,3548.54206994688,68.0542314784332
2790876,67,17180202,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,17.5242595141193,7852.12672196181,7852.12672196181,147.799770714989
2788101,67,16902702,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,53.9721736343204,8952.99503530186,8952.99503530186,171.701274649625
2789027,67,16995302,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,27.1088631312748,11052.026225719,11052.026225719,211.956667342555
2789518,67,17044402,Alcohol,5.50458468176915,50,Total,2,0,2010,3,Day Trip,Skiing,NA,NA,51.9403821598129,7192.13366652853,7192.13366652853,137.931330590958
2789689,67,17061503,Alcohol,2.42863720073665,0,NA,0,0,2010,3,Day Trip,Recreation,NA,NA,10.7499546503171,8483.21558901701,8483.21558901701,162.691805816764
2789865,67,17079102,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,17.7626132849286,8721.93737247013,8721.93737247013,167.270031800797
2787415,68,16834102,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,9.10882797892482,12789.9912398456,12789.9912398456,245.287503229915
2787672,68,16859802,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,19.8424697277184,6677.42531145131,6677.42531145131,128.060211452491
2787862,68,16878803,Alcohol,3.98490813648294,0,NA,0,0,2010,3,Day Trip,Visiting relatives,NA,NA,25.798489340663,10306.2595169333,10306.2595169333,197.654292105569
2787939,68,16886502,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,14.4680135462335,8171.82272189348,8171.82272189348,156.719887817135
2788058,68,16898402,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,325.991957669292,9533.99261744271,9533.99261744271,182.843694033148
2788379,68,16930502,Alcohol,7.35297397769517,10,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,11.7441709141672,9432.90600827995,9432.90600827995,180.905046734136
